"Cruise","Depth_interval","Station","Site","DayNight","abd_copepoda_m3","sampled_volume","mean_depth","epipelagic"
"2016","(425,430]","p1604_17","cycle2","day",0,64.86,-427.5,-78
"2016","(445,450]","p1604_17","cycle2","day",0,74.26,-447.5,-78
"2016","(465,470]","p1604_17","cycle2","day",0,67.68,-467.5,-78
"2016","(470,475]","p1604_17","cycle2","day",0,79.9,-472.5,-78
"2016","(475,480]","p1604_17","cycle2","day",0,69.56,-477.5,-78
"2016","(485,490]","p1604_17","cycle2","day",0,64.86,-487.5,-78
"2016","(495,500]","p1604_17","cycle2","day",0,215.26,-497.5,-78
"2016","(10,15]","p1604_18","cycle2","night",5.45553737043099,183.3,-12.5,-79
"2016","(45,50]","p1604_18","cycle2","night",0,132.54,-47.5,-79
"2016","(50,55]","p1604_18","cycle2","night",0,124.08,-52.5,-79
"2016","(65,70]","p1604_18","cycle2","night",0,144.76,-67.5,-79
"2016","(70,75]","p1604_18","cycle2","night",0,101.52,-72.5,-79
"2016","(80,85]","p1604_18","cycle2","night",6.64893617021277,150.4,-82.5,-79
"2016","(85,90]","p1604_18","cycle2","night",0,105.28,-87.5,-79
"2016","(100,105]","p1604_18","cycle2","night",0,120.32,-102.5,-79
"2016","(105,110]","p1604_18","cycle2","night",0,147.58,-107.5,-79
"2016","(110,115]","p1604_18","cycle2","night",0,103.4,-112.5,-79
"2016","(115,120]","p1604_18","cycle2","night",0,89.3,-117.5,-79
"2016","(120,125]","p1604_18","cycle2","night",0,123.14,-122.5,-79
"2016","(135,140]","p1604_18","cycle2","night",0,55.46,-137.5,-79
"2016","(145,150]","p1604_18","cycle2","night",0,76.14,-147.5,-79
"2016","(160,165]","p1604_18","cycle2","night",0,52.64,-162.5,-79
"2016","(165,170]","p1604_18","cycle2","night",0,114.68,-167.5,-79
"2016","(175,180]","p1604_18","cycle2","night",0,100.58,-177.5,-79
"2016","(180,185]","p1604_18","cycle2","night",0,65.8,-182.5,-79
"2016","(185,190]","p1604_18","cycle2","night",0,82.72,-187.5,-79
"2016","(190,195]","p1604_18","cycle2","night",0,73.32,-192.5,-79
"2016","(200,205]","p1604_18","cycle2","night",0,100.58,-202.5,-79
"2016","(215,220]","p1604_18","cycle2","night",0,84.6,-217.5,-79
"2016","(235,240]","p1604_18","cycle2","night",0,82.72,-237.5,-79
"2016","(245,250]","p1604_18","cycle2","night",0,55.46,-247.5,-79
"2016","(260,265]","p1604_18","cycle2","night",0,86.48,-262.5,-79
"2016","(285,290]","p1604_18","cycle2","night",0,105.28,-287.5,-79
"2016","(300,305]","p1604_18","cycle2","night",0,81.78,-302.5,-79
"2016","(310,315]","p1604_18","cycle2","night",0,83.66,-312.5,-79
"2016","(320,325]","p1604_18","cycle2","night",0,77.08,-322.5,-79
"2016","(330,335]","p1604_18","cycle2","night",0,62.04,-332.5,-79
"2016","(335,340]","p1604_18","cycle2","night",0,99.64,-337.5,-79
"2016","(340,345]","p1604_18","cycle2","night",0,65.8,-342.5,-79
"2016","(355,360]","p1604_18","cycle2","night",0,66.74,-357.5,-79
"2016","(360,365]","p1604_18","cycle2","night",0,98.7,-362.5,-79
"2016","(375,380]","p1604_18","cycle2","night",0,53.58,-377.5,-79
"2016","(405,410]","p1604_18","cycle2","night",0,111.86,-407.5,-79
"2016","(410,415]","p1604_18","cycle2","night",0,42.3,-412.5,-79
"2016","(420,425]","p1604_18","cycle2","night",0,90.24,-422.5,-79
"2016","(425,430]","p1604_18","cycle2","night",14.573010784028,68.62,-427.5,-79
"2016","(435,440]","p1604_18","cycle2","night",0,80.84,-437.5,-79
"2016","(440,445]","p1604_18","cycle2","night",0,72.38,-442.5,-79
"2016","(445,450]","p1604_18","cycle2","night",0,70.5,-447.5,-79
"2016","(455,460]","p1604_18","cycle2","night",0,111.86,-457.5,-79
"2016","(475,480]","p1604_18","cycle2","night",0,70.5,-477.5,-79
"2016","(485,490]","p1604_18","cycle2","night",0,147.58,-487.5,-79
"2016","(490,495]","p1604_18","cycle2","night",0,109.04,-492.5,-79
"2016","(495,500]","p1604_18","cycle2","night",0,106.22,-497.5,-79
"2016","(25,30]","p1604_19","cycle2","day",0,178.6,-27.5,-84
"2016","(35,40]","p1604_19","cycle2","day",0,82.72,-37.5,-84
"2016","(60,65]","p1604_19","cycle2","day",0,96.82,-62.5,-84
"2016","(80,85]","p1604_19","cycle2","day",0,163.56,-82.5,-84
"2016","(85,90]","p1604_19","cycle2","day",0,180.48,-87.5,-84
"2016","(90,95]","p1604_19","cycle2","day",0,143.82,-92.5,-84
"2016","(95,100]","p1604_19","cycle2","day",0,173.9,-97.5,-84
"2016","(110,115]","p1604_19","cycle2","day",0,134.42,-112.5,-84
"2016","(125,130]","p1604_19","cycle2","day",0,157.92,-127.5,-84
"2016","(135,140]","p1604_19","cycle2","day",0,78.02,-137.5,-84
"2016","(140,145]","p1604_19","cycle2","day",0,78.02,-142.5,-84
"2016","(145,150]","p1604_19","cycle2","day",0,75.2,-147.5,-84
"2016","(155,160]","p1604_19","cycle2","day",0,66.74,-157.5,-84
"2016","(165,170]","p1604_19","cycle2","day",0,72.38,-167.5,-84
"2016","(170,175]","p1604_19","cycle2","day",0,73.32,-172.5,-84
"2016","(175,180]","p1604_19","cycle2","day",0,75.2,-177.5,-84
"2016","(180,185]","p1604_19","cycle2","day",0,83.66,-182.5,-84
"2016","(190,195]","p1604_19","cycle2","day",0,73.32,-192.5,-84
"2016","(195,200]","p1604_19","cycle2","day",0,94.94,-197.5,-84
"2016","(210,215]","p1604_19","cycle2","day",0,63.92,-212.5,-84
"2016","(215,220]","p1604_19","cycle2","day",10.9673173941654,91.18,-217.5,-84
"2016","(220,225]","p1604_19","cycle2","day",0,70.5,-222.5,-84
"2016","(225,230]","p1604_19","cycle2","day",10.1317122593719,98.7,-227.5,-84
"2016","(255,260]","p1604_19","cycle2","day",0,82.72,-257.5,-84
"2016","(270,275]","p1604_19","cycle2","day",0,97.76,-272.5,-84
"2016","(275,280]","p1604_19","cycle2","day",0,57.34,-277.5,-84
"2016","(280,285]","p1604_19","cycle2","day",0,102.46,-282.5,-84
"2016","(290,295]","p1604_19","cycle2","day",0,103.4,-292.5,-84
"2016","(310,315]","p1604_19","cycle2","day",11.953143676787,83.66,-312.5,-84
"2016","(335,340]","p1604_19","cycle2","day",0,78.96,-337.5,-84
"2016","(340,345]","p1604_19","cycle2","day",0,88.36,-342.5,-84
"2016","(345,350]","p1604_19","cycle2","day",0,79.9,-347.5,-84
"2016","(350,355]","p1604_19","cycle2","day",0,82.72,-352.5,-84
"2016","(360,365]","p1604_19","cycle2","day",0,88.36,-362.5,-84
"2016","(380,385]","p1604_19","cycle2","day",0,71.44,-382.5,-84
"2016","(395,400]","p1604_19","cycle2","day",0,96.82,-397.5,-84
"2016","(400,405]","p1604_19","cycle2","day",0,63.92,-402.5,-84
"2016","(415,420]","p1604_19","cycle2","day",0,78.96,-417.5,-84
"2016","(425,430]","p1604_19","cycle2","day",0,91.18,-427.5,-84
"2016","(445,450]","p1604_19","cycle2","day",16.6223404255319,60.16,-447.5,-84
"2016","(450,455]","p1604_19","cycle2","day",0,96.82,-452.5,-84
"2016","(475,480]","p1604_19","cycle2","day",0,86.48,-477.5,-84
"2016","(480,485]","p1604_19","cycle2","day",0,62.04,-482.5,-84
"2016","(490,495]","p1604_19","cycle2","day",0,57.34,-492.5,-84
"2016","(495,500]","p1604_19","cycle2","day",3.37723741979061,296.1,-497.5,-84
"2016","(5,10]","p1604_20","cycle2","night",0,177.66,-7.5,-76
"2016","(60,65]","p1604_20","cycle2","night",0,124.08,-62.5,-76
"2016","(65,70]","p1604_20","cycle2","night",18.828845791753,212.44,-67.5,-76
"2016","(70,75]","p1604_20","cycle2","night",0,94,-72.5,-76
"2016","(85,90]","p1604_20","cycle2","night",12.227928588897,81.78,-87.5,-76
"2016","(90,95]","p1604_20","cycle2","night",0,136.3,-92.5,-76
"2016","(95,100]","p1604_20","cycle2","night",0,84.6,-97.5,-76
"2016","(100,105]","p1604_20","cycle2","night",0,98.7,-102.5,-76
"2016","(105,110]","p1604_20","cycle2","night",12.5156445556946,79.9,-107.5,-76
"2016","(110,115]","p1604_20","cycle2","night",0,67.68,-112.5,-76
"2016","(115,120]","p1604_20","cycle2","night",0,87.42,-117.5,-76
"2016","(120,125]","p1604_20","cycle2","night",0,64.86,-122.5,-76
"2016","(125,130]","p1604_20","cycle2","night",10.6382978723404,94,-127.5,-76
"2016","(130,135]","p1604_20","cycle2","night",0,60.16,-132.5,-76
"2016","(135,140]","p1604_20","cycle2","night",0,94.94,-137.5,-76
"2016","(140,145]","p1604_20","cycle2","night",0,65.8,-142.5,-76
"2016","(145,150]","p1604_20","cycle2","night",0,73.32,-147.5,-76
"2016","(160,165]","p1604_20","cycle2","night",0,116.56,-162.5,-76
"2016","(170,175]","p1604_20","cycle2","night",0,100.58,-172.5,-76
"2016","(180,185]","p1604_20","cycle2","night",0,77.08,-182.5,-76
"2016","(185,190]","p1604_20","cycle2","night",13.2978723404255,75.2,-187.5,-76
"2016","(190,195]","p1604_20","cycle2","night",12.0889748549323,82.72,-192.5,-76
"2016","(195,200]","p1604_20","cycle2","night",0,70.5,-197.5,-76
"2016","(200,205]","p1604_20","cycle2","night",0,91.18,-202.5,-76
"2016","(210,215]","p1604_20","cycle2","night",0,86.48,-212.5,-76
"2016","(215,220]","p1604_20","cycle2","night",0,62.04,-217.5,-76
"2016","(220,225]","p1604_20","cycle2","night",0,102.46,-222.5,-76
"2016","(230,235]","p1604_20","cycle2","night",8.86524822695034,112.8,-232.5,-76
"2016","(245,250]","p1604_20","cycle2","night",0,79.9,-247.5,-76
"2016","(250,255]","p1604_20","cycle2","night",0,84.6,-252.5,-76
"2016","(265,270]","p1604_20","cycle2","night",0,99.64,-267.5,-76
"2016","(270,275]","p1604_20","cycle2","night",0,63.92,-272.5,-76
"2016","(275,280]","p1604_20","cycle2","night",23.6406619385342,84.6,-277.5,-76
"2016","(280,285]","p1604_20","cycle2","night",0,93.06,-282.5,-76
"2016","(285,290]","p1604_20","cycle2","night",0,68.62,-287.5,-76
"2016","(290,295]","p1604_20","cycle2","night",23.906287353574,83.66,-292.5,-76
"2016","(300,305]","p1604_20","cycle2","night",0,85.54,-302.5,-76
"2016","(305,310]","p1604_20","cycle2","night",0,54.52,-307.5,-76
"2016","(310,315]","p1604_20","cycle2","night",11.1982082866741,89.3,-312.5,-76
"2016","(330,335]","p1604_20","cycle2","night",0,68.62,-332.5,-76
"2016","(335,340]","p1604_20","cycle2","night",11.953143676787,83.66,-337.5,-76
"2016","(340,345]","p1604_20","cycle2","night",0,65.8,-342.5,-76
"2016","(345,350]","p1604_20","cycle2","night",0,108.1,-347.5,-76
"2016","(365,370]","p1604_20","cycle2","night",0,86.48,-367.5,-76
"2016","(375,380]","p1604_20","cycle2","night",0,109.98,-377.5,-76
"2016","(380,385]","p1604_20","cycle2","night",0,52.64,-382.5,-76
"2016","(395,400]","p1604_20","cycle2","night",0,77.08,-397.5,-76
"2016","(405,410]","p1604_20","cycle2","night",0,82.72,-407.5,-76
"2016","(410,415]","p1604_20","cycle2","night",0,89.3,-412.5,-76
"2016","(415,420]","p1604_20","cycle2","night",0,71.44,-417.5,-76
"2016","(460,465]","p1604_20","cycle2","night",0,100.58,-462.5,-76
"2016","(485,490]","p1604_20","cycle2","night",0,70.5,-487.5,-76
"2016","(490,495]","p1604_20","cycle2","night",0,86.48,-492.5,-76
"2016","(5,10]","p1604_21","cycle2","night",0,441.8,-7.5,-79
"2016","(30,35]","p1604_21","cycle2","night",0,156.04,-32.5,-79
"2016","(35,40]","p1604_21","cycle2","night",0,150.4,-37.5,-79
"2016","(45,50]","p1604_21","cycle2","night",0,173.9,-47.5,-79
"2016","(50,55]","p1604_21","cycle2","night",0,136.3,-52.5,-79
"2016","(55,60]","p1604_21","cycle2","night",0,179.54,-57.5,-79
"2016","(60,65]","p1604_21","cycle2","night",0,149.46,-62.5,-79
"2016","(65,70]","p1604_21","cycle2","night",0,145.7,-67.5,-79
"2016","(70,75]","p1604_21","cycle2","night",0,165.44,-72.5,-79
"2016","(75,80]","p1604_21","cycle2","night",0,149.46,-77.5,-79
"2016","(85,90]","p1604_21","cycle2","night",0,113.74,-87.5,-79
"2016","(90,95]","p1604_21","cycle2","night",0,169.2,-92.5,-79
"2016","(95,100]","p1604_21","cycle2","night",0,166.38,-97.5,-79
"2016","(100,105]","p1604_21","cycle2","night",0,160.74,-102.5,-79
"2016","(105,110]","p1604_21","cycle2","night",0,102.46,-107.5,-79
"2016","(115,120]","p1604_21","cycle2","night",0,86.48,-117.5,-79
"2016","(120,125]","p1604_21","cycle2","night",0,80.84,-122.5,-79
"2016","(125,130]","p1604_21","cycle2","night",0,78.02,-127.5,-79
"2016","(130,135]","p1604_21","cycle2","night",0,74.26,-132.5,-79
"2016","(135,140]","p1604_21","cycle2","night",0,91.18,-137.5,-79
"2016","(155,160]","p1604_21","cycle2","night",0,86.48,-157.5,-79
"2016","(160,165]","p1604_21","cycle2","night",0,61.1,-162.5,-79
"2016","(165,170]","p1604_21","cycle2","night",0,94.94,-167.5,-79
"2016","(170,175]","p1604_21","cycle2","night",0,66.74,-172.5,-79
"2016","(175,180]","p1604_21","cycle2","night",0,88.36,-177.5,-79
"2016","(185,190]","p1604_21","cycle2","night",0,81.78,-187.5,-79
"2016","(195,200]","p1604_21","cycle2","night",0,82.72,-197.5,-79
"2016","(205,210]","p1604_21","cycle2","night",0,79.9,-207.5,-79
"2016","(210,215]","p1604_21","cycle2","night",11.5633672525439,86.48,-212.5,-79
"2016","(220,225]","p1604_21","cycle2","night",0,69.56,-222.5,-79
"2016","(225,230]","p1604_21","cycle2","night",39.4011032308905,101.52,-227.5,-79
"2016","(230,235]","p1604_21","cycle2","night",0,60.16,-232.5,-79
"2016","(255,260]","p1604_21","cycle2","night",0,77.08,-257.5,-79
"2016","(290,295]","p1604_21","cycle2","night",0,109.98,-292.5,-79
"2016","(295,300]","p1604_21","cycle2","night",0,50.76,-297.5,-79
"2016","(300,305]","p1604_21","cycle2","night",0,92.12,-302.5,-79
"2016","(320,325]","p1604_21","cycle2","night",0,90.24,-322.5,-79
"2016","(340,345]","p1604_21","cycle2","night",0,80.84,-342.5,-79
"2016","(360,365]","p1604_21","cycle2","night",0,57.34,-362.5,-79
"2016","(365,370]","p1604_21","cycle2","night",0,92.12,-367.5,-79
"2016","(380,385]","p1604_21","cycle2","night",0,73.32,-382.5,-79
"2016","(385,390]","p1604_21","cycle2","night",0,79.9,-387.5,-79
"2016","(395,400]","p1604_21","cycle2","night",0,87.42,-397.5,-79
"2016","(400,405]","p1604_21","cycle2","night",0,74.26,-402.5,-79
"2016","(420,425]","p1604_21","cycle2","night",0,50.76,-422.5,-79
"2016","(435,440]","p1604_21","cycle2","night",0,57.34,-437.5,-79
"2016","(440,445]","p1604_21","cycle2","night",0,90.24,-442.5,-79
"2016","(445,450]","p1604_21","cycle2","night",0,71.44,-447.5,-79
"2016","(450,455]","p1604_21","cycle2","night",0,53.58,-452.5,-79
"2016","(460,465]","p1604_21","cycle2","night",0,64.86,-462.5,-79
"2016","(465,470]","p1604_21","cycle2","night",0,89.3,-467.5,-79
"2016","(485,490]","p1604_21","cycle2","night",0,61.1,-487.5,-79
"2016","(0,5]","p1604_22","cycle3","night",81.8330605564644,109.98,-2.5,NA
"2016","(5,10]","p1604_22","cycle3","night",69.7593303104286,172.02,-7.5,NA
"2016","(10,15]","p1604_22","cycle3","night",67.4623767514268,192.7,-12.5,NA
"2016","(15,20]","p1604_22","cycle3","night",69.3802035152637,129.72,-17.5,NA
"2016","(20,25]","p1604_22","cycle3","night",57.2831423895253,122.2,-22.5,NA
"2016","(25,30]","p1604_22","cycle3","night",28.9477493124909,138.18,-27.5,NA
"2016","(30,35]","p1604_22","cycle3","night",0,128.78,-32.5,NA
"2016","(35,40]","p1604_22","cycle3","night",14.3760782058654,139.12,-37.5,NA
"2016","(40,45]","p1604_22","cycle3","night",0,149.46,-42.5,NA
"2016","(45,50]","p1604_22","cycle3","night",0,119.38,-47.5,NA
"2016","(50,55]","p1604_22","cycle3","night",0,131.6,-52.5,NA
"2016","(55,60]","p1604_22","cycle3","night",0,120.32,-57.5,NA
"2016","(60,65]","p1604_22","cycle3","night",0,121.26,-62.5,NA
"2016","(65,70]","p1604_22","cycle3","night",0,132.54,-67.5,NA
"2016","(70,75]","p1604_22","cycle3","night",0,109.98,-72.5,NA
"2016","(75,80]","p1604_22","cycle3","night",0,147.58,-77.5,NA
"2016","(80,85]","p1604_22","cycle3","night",0,126.9,-82.5,NA
"2016","(85,90]","p1604_22","cycle3","night",0,137.24,-87.5,NA
"2016","(90,95]","p1604_22","cycle3","night",0,139.12,-92.5,NA
"2016","(95,100]","p1604_22","cycle3","night",11.6904372223521,85.54,-97.5,NA
"2016","(100,105]","p1604_22","cycle3","night",0,127.84,-102.5,NA
"2016","(105,110]","p1604_22","cycle3","night",0,109.98,-107.5,NA
"2016","(110,115]","p1604_22","cycle3","night",0,134.42,-112.5,NA
"2016","(115,120]","p1604_22","cycle3","night",0,116.56,-117.5,NA
"2016","(120,125]","p1604_22","cycle3","night",0,125.96,-122.5,NA
"2016","(125,130]","p1604_22","cycle3","night",0,118.44,-127.5,NA
"2016","(130,135]","p1604_22","cycle3","night",0,91.18,-132.5,NA
"2016","(135,140]","p1604_22","cycle3","night",0,73.32,-137.5,NA
"2016","(140,145]","p1604_22","cycle3","night",0,93.06,-142.5,NA
"2016","(150,155]","p1604_22","cycle3","night",0,93.06,-152.5,NA
"2016","(155,160]","p1604_22","cycle3","night",0,76.14,-157.5,NA
"2016","(160,165]","p1604_22","cycle3","night",0,72.38,-162.5,NA
"2016","(165,170]","p1604_22","cycle3","night",25.3292806484296,78.96,-167.5,NA
"2016","(170,175]","p1604_22","cycle3","night",0,79.9,-172.5,NA
"2016","(175,180]","p1604_22","cycle3","night",0,46.06,-177.5,NA
"2016","(180,185]","p1604_22","cycle3","night",0,94.94,-182.5,NA
"2016","(185,190]","p1604_22","cycle3","night",0,74.26,-187.5,NA
"2016","(195,200]","p1604_22","cycle3","night",0,97.76,-197.5,NA
"2016","(200,205]","p1604_22","cycle3","night",0,59.22,-202.5,NA
"2016","(210,215]","p1604_22","cycle3","night",0,89.3,-212.5,NA
"2016","(215,220]","p1604_22","cycle3","night",30.8356460067838,64.86,-217.5,NA
"2016","(220,225]","p1604_22","cycle3","night",14.3760782058654,69.56,-222.5,NA
"2016","(245,250]","p1604_22","cycle3","night",37.3273609555804,53.58,-247.5,NA
"2016","(250,255]","p1604_22","cycle3","night",0,109.98,-252.5,NA
"2016","(260,265]","p1604_22","cycle3","night",0,67.68,-262.5,NA
"2016","(270,275]","p1604_22","cycle3","night",31.7561130517624,62.98,-272.5,NA
"2016","(275,280]","p1604_22","cycle3","night",20.6568890725056,96.82,-277.5,NA
"2016","(285,290]","p1604_22","cycle3","night",0,94.94,-287.5,NA
"2016","(295,300]","p1604_22","cycle3","night",24.455857177794,81.78,-297.5,NA
"2016","(300,305]","p1604_22","cycle3","night",0,80.84,-302.5,NA
"2016","(305,310]","p1604_22","cycle3","night",0,62.04,-307.5,NA
"2016","(310,315]","p1604_22","cycle3","night",0,87.42,-312.5,NA
"2016","(320,325]","p1604_22","cycle3","night",25.3292806484296,78.96,-322.5,NA
"2016","(325,330]","p1604_22","cycle3","night",14.7754137115839,67.68,-327.5,NA
"2016","(330,335]","p1604_22","cycle3","night",0,87.42,-332.5,NA
"2016","(340,345]","p1604_22","cycle3","night",0,82.72,-342.5,NA
"2016","(345,350]","p1604_22","cycle3","night",0,74.26,-347.5,NA
"2016","(350,355]","p1604_22","cycle3","night",0,86.48,-352.5,NA
"2016","(355,360]","p1604_22","cycle3","night",0,63.92,-357.5,NA
"2016","(370,375]","p1604_22","cycle3","night",0,78.96,-372.5,NA
"2016","(375,380]","p1604_22","cycle3","night",0,62.98,-377.5,NA
"2016","(385,390]","p1604_22","cycle3","night",0,67.68,-387.5,NA
"2016","(390,395]","p1604_22","cycle3","night",0,80.84,-392.5,NA
"2016","(395,400]","p1604_22","cycle3","night",0,302.68,-397.5,NA
"2016","(400,405]","p1604_22","cycle3","night",0,379.76,-402.5,NA
"2016","(0,5]","p1604_23","cycle3","night",45.6579307825769,219.02,-2.5,-40
"2016","(5,10]","p1604_23","cycle3","night",74.4370696606911,322.42,-7.5,-40
"2016","(10,15]","p1604_23","cycle3","night",28.4954407294833,315.84,-12.5,-40
"2016","(15,20]","p1604_23","cycle3","night",67.4258315852562,133.48,-17.5,-40
"2016","(20,25]","p1604_23","cycle3","night",23.4668335419274,127.84,-22.5,-40
"2016","(25,30]","p1604_23","cycle3","night",67.4258315852562,133.48,-27.5,-40
"2016","(30,35]","p1604_23","cycle3","night",44.3262411347518,112.8,-32.5,-40
"2016","(35,40]","p1604_23","cycle3","night",51.6422226812642,96.82,-37.5,-40
"2016","(40,45]","p1604_23","cycle3","night",0,98.7,-42.5,-40
"2016","(45,50]","p1604_23","cycle3","night",7.82227784730916,127.84,-47.5,-40
"2016","(50,55]","p1604_23","cycle3","night",7.09219858156032,141,-52.5,-40
"2016","(55,60]","p1604_23","cycle3","night",0,147.58,-57.5,-40
"2016","(60,65]","p1604_23","cycle3","night",0,143.82,-62.5,-40
"2016","(65,70]","p1604_23","cycle3","night",0,132.54,-67.5,-40
"2016","(70,75]","p1604_23","cycle3","night",0,143.82,-72.5,-40
"2016","(75,80]","p1604_23","cycle3","night",0,157.92,-77.5,-40
"2016","(80,85]","p1604_23","cycle3","night",0,139.12,-82.5,-40
"2016","(85,90]","p1604_23","cycle3","night",0,140.06,-87.5,-40
"2016","(90,95]","p1604_23","cycle3","night",0,164.5,-92.5,-40
"2016","(95,100]","p1604_23","cycle3","night",0,123.14,-97.5,-40
"2016","(100,105]","p1604_23","cycle3","night",0,141.94,-102.5,-40
"2016","(105,110]","p1604_23","cycle3","night",6.1850569025235,161.68,-107.5,-40
"2016","(110,115]","p1604_23","cycle3","night",0,152.28,-112.5,-40
"2016","(115,120]","p1604_23","cycle3","night",0,148.52,-117.5,-40
"2016","(120,125]","p1604_23","cycle3","night",0,73.32,-122.5,-40
"2016","(125,130]","p1604_23","cycle3","night",0,88.36,-127.5,-40
"2016","(130,135]","p1604_23","cycle3","night",0,62.04,-132.5,-40
"2016","(135,140]","p1604_23","cycle3","night",0,76.14,-137.5,-40
"2016","(140,145]","p1604_23","cycle3","night",0,79.9,-142.5,-40
"2016","(145,150]","p1604_23","cycle3","night",0,70.5,-147.5,-40
"2016","(150,155]","p1604_23","cycle3","night",0,78.02,-152.5,-40
"2016","(160,165]","p1604_23","cycle3","night",0,47,-162.5,-40
"2016","(165,170]","p1604_23","cycle3","night",0,90.24,-167.5,-40
"2016","(170,175]","p1604_23","cycle3","night",0,72.38,-172.5,-40
"2016","(185,190]","p1604_23","cycle3","night",0,69.56,-187.5,-40
"2016","(225,230]","p1604_23","cycle3","night",0,79.9,-227.5,-40
"2016","(230,235]","p1604_23","cycle3","night",0,87.42,-232.5,-40
"2016","(240,245]","p1604_23","cycle3","night",0,88.36,-242.5,-40
"2016","(265,270]","p1604_23","cycle3","night",0,60.16,-267.5,-40
"2016","(270,275]","p1604_23","cycle3","night",0,94.94,-272.5,-40
"2016","(300,305]","p1604_23","cycle3","night",0,80.84,-302.5,-40
"2016","(305,310]","p1604_23","cycle3","night",0,66.74,-307.5,-40
"2016","(315,320]","p1604_23","cycle3","night",0,49.82,-317.5,-40
"2016","(325,330]","p1604_23","cycle3","night",0,71.44,-327.5,-40
"2016","(335,340]","p1604_23","cycle3","night",0,71.44,-337.5,-40
"2016","(340,345]","p1604_23","cycle3","night",0,84.6,-342.5,-40
"2016","(360,365]","p1604_23","cycle3","night",0,75.2,-362.5,-40
"2016","(365,370]","p1604_23","cycle3","night",0,80.84,-367.5,-40
"2016","(375,380]","p1604_23","cycle3","night",0,82.72,-377.5,-40
"2016","(380,385]","p1604_23","cycle3","night",0,54.52,-382.5,-40
"2016","(385,390]","p1604_23","cycle3","night",0,102.46,-387.5,-40
"2016","(390,395]","p1604_23","cycle3","night",0,231.24,-392.5,-40
"2016","(395,400]","p1604_23","cycle3","night",0,151.34,-397.5,-40
"2016","(400,405]","p1604_23","cycle3","night",0,142.88,-402.5,-40
"2016","(0,5]","p1604_24","cycle3","day",6.14930512852048,162.62,-2.5,-49
"2016","(5,10]","p1604_24","cycle3","day",21.8895017949392,228.42,-7.5,-49
"2016","(10,15]","p1604_24","cycle3","day",3.60620266858998,277.3,-12.5,-49
"2016","(15,20]","p1604_24","cycle3","day",8.246742536698,121.26,-17.5,-49
"2016","(20,25]","p1604_24","cycle3","day",0,128.78,-22.5,-49
"2016","(25,30]","p1604_24","cycle3","day",7.28650539201401,137.24,-27.5,-49
"2016","(30,35]","p1604_24","cycle3","day",0,139.12,-32.5,-49
"2016","(40,45]","p1604_24","cycle3","day",0,127.84,-42.5,-49
"2016","(50,55]","p1604_24","cycle3","day",0,140.06,-52.5,-49
"2016","(55,60]","p1604_24","cycle3","day",0,160.74,-57.5,-49
"2016","(60,65]","p1604_24","cycle3","day",0,158.86,-62.5,-49
"2016","(65,70]","p1604_24","cycle3","day",0,143.82,-67.5,-49
"2016","(70,75]","p1604_24","cycle3","day",0,160.74,-72.5,-49
"2016","(75,80]","p1604_24","cycle3","day",0,155.1,-77.5,-49
"2016","(80,85]","p1604_24","cycle3","day",0,132.54,-82.5,-49
"2016","(85,90]","p1604_24","cycle3","day",0,172.96,-87.5,-49
"2016","(90,95]","p1604_24","cycle3","day",0,149.46,-92.5,-49
"2016","(95,100]","p1604_24","cycle3","day",0,151.34,-97.5,-49
"2016","(100,105]","p1604_24","cycle3","day",0,130.66,-102.5,-49
"2016","(110,115]","p1604_24","cycle3","day",0,81.78,-112.5,-49
"2016","(115,120]","p1604_24","cycle3","day",0,88.36,-117.5,-49
"2016","(120,125]","p1604_24","cycle3","day",0,72.38,-122.5,-49
"2016","(125,130]","p1604_24","cycle3","day",0,81.78,-127.5,-49
"2016","(130,135]","p1604_24","cycle3","day",0,71.44,-132.5,-49
"2016","(135,140]","p1604_24","cycle3","day",0,86.48,-137.5,-49
"2016","(140,145]","p1604_24","cycle3","day",0,65.8,-142.5,-49
"2016","(145,150]","p1604_24","cycle3","day",0,85.54,-147.5,-49
"2016","(150,155]","p1604_24","cycle3","day",0,65.8,-152.5,-49
"2016","(155,160]","p1604_24","cycle3","day",0,81.78,-157.5,-49
"2016","(160,165]","p1604_24","cycle3","day",0,81.78,-162.5,-49
"2016","(165,170]","p1604_24","cycle3","day",0,64.86,-167.5,-49
"2016","(170,175]","p1604_24","cycle3","day",0,94.94,-172.5,-49
"2016","(175,180]","p1604_24","cycle3","day",0,66.74,-177.5,-49
"2016","(180,185]","p1604_24","cycle3","day",12.0889748549323,82.72,-182.5,-49
"2016","(185,190]","p1604_24","cycle3","day",0,81.78,-187.5,-49
"2016","(195,200]","p1604_24","cycle3","day",0,82.72,-197.5,-49
"2016","(205,210]","p1604_24","cycle3","day",0,62.04,-207.5,-49
"2016","(215,220]","p1604_24","cycle3","day",0,96.82,-217.5,-49
"2016","(230,235]","p1604_24","cycle3","day",0,84.6,-232.5,-49
"2016","(240,245]","p1604_24","cycle3","day",11.0815602836879,90.24,-242.5,-49
"2016","(245,250]","p1604_24","cycle3","day",0,75.2,-247.5,-49
"2016","(250,255]","p1604_24","cycle3","day",27.6319425255596,72.38,-252.5,-49
"2016","(255,260]","p1604_24","cycle3","day",0,70.5,-257.5,-49
"2016","(260,265]","p1604_24","cycle3","day",0,72.38,-262.5,-49
"2016","(285,290]","p1604_24","cycle3","day",0,87.42,-287.5,-49
